STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,UNIT_MULT,OBS_CONF,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,2007,2010,2012,2014,2016,2018,2023
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,NZL,LPI_OVR,_Z,_Z,_Z,SCORE,_T,WB_LPI_CI,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,New Zealand,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Total,Metric: Confidence Interval,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,0.11760602612957084,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,COL,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TRC,WB_LPI_SC,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Colombia,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Tracking and tracing,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,2.62857,2.753839,2.658741,2.54872,2.55337,3.084774,3.1
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,BIH,LPI_IS,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Bosnia and Herzegovina,Logistics Performance Index (LPI): International shipping component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,86.0,50.0,49.0,87.0,140.0,66.0,47.0
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,AUS,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TRC,WB_LPI_RK,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Australia,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Tracking and tracing,Metric: Rank,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,12.0,20.0,19.0,16.0,19.0,20.0,11.0
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,MKD,LPI_OVR,_Z,_Z,_Z,SCORE,_T,WB_LPI_SC,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,North Macedonia,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Total,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,2.434143689987982,2.773526,2.564755,2.499137,2.510262,2.704895,3.1
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,COL,LPI_TML,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Colombia,Logistics Performance Index (LPI): Timeliness of shipments component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,87.0,64.0,57.0,111.0,78.0,81.0,65.0
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,GTM,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_LOG,WB_LPI_RK,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Guatemala,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Logistics,Metric: Rank,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,79.0,62.0,71.0,87.0,130.0,136.0,81.0
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,BLR,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_CTMS,WB_LPI_RK,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Belarus,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Customs,Metric: Rank,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,50.0,,121.0,87.0,136.0,112.0,74.0
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,IRQ,LPI_OVR,_Z,_Z,_Z,SCORE,_T,WB_LPI_RK_LB,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Iraq,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Total,Metric: Rank - Lower bound,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,,132.0,132.0,111.0,137.0,137.0,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,MNE,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_CTMS,WB_LPI_SC,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Montenegro,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Customs,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,,2.165132,2.3125,2.832234,2.215074,2.561131,2.6
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,CIV,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_LOG,WB_LPI_RK,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Cote d'Ivoire,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Logistics,Metric: Rank,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,97.0,80.0,78.0,95.0,87.0,37.0,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,SLV,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,El Salvador,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,68.0,77.0,95.0,72.0,114.0,114.0,118.0
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,MRT,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_IS,WB_LPI_SC,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Mauritania,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: International Shipping,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,2.6,,2.517677,2.066667,2.0,2.192369,2.2
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,ZMB,LPI_OVR,_Z,_Z,_Z,SCORE,_T,WB_LPI_RK,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Zambia,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Total,Metric: Rank,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,100.0,138.0,,123.0,114.0,111.0,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,IDN,LPI_OVR,_Z,_Z,_Z,SCORE,_T,WB_LPI_SC_UB,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Indonesia,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Total,Metric: Score - Upper bound,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,,2.921637,3.113584,3.268857,3.166499,3.449905,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,GBR,LPI_TRC,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,United Kingdom,Logistics Performance Index (LPI): Tracking and tracing component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,4.1,4.133063,3.997752,4.084338,4.12957,4.107993,4.0
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,LBY,LPI_CTMS,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Libya,Logistics Performance Index (LPI): Customs and other border control component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,,2.147273,2.080357,2.411765,1.884154,1.953632,1.9
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,COD,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_CTMS,WB_LPI_RK,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,"Congo, Dem. Rep.",Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Customs,Metric: Rank,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,,59.0,133.0,158.0,123.0,108.0,101.0
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,SEN,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_CTMS,WB_LPI_RK,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Senegal,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Customs,Metric: Rank,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,76.0,70.0,81.0,76.0,115.0,130.0,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,CZE,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_CTMS,WB_LPI_SC,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Czechia,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Customs,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,2.95,3.31324,2.954545,3.238095,3.580444,3.286673,3.0
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,SAU,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Saudi Arabia,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,38.0,33.0,35.0,34.0,40.0,43.0,30.0
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,AUS,LPI_OVR,_Z,_Z,_Z,SCORE,_T,WB_LPI_RK_HP,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Australia,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Total,Metric: Rank - Highest performer (%),Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,87.46224453479452,91.20759684695534,87.22530746401017,90.03175225489697,86.5906253845746,85.94343677415566,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,GMB,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_CTMS,WB_LPI_SC,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,"Gambia, The",Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Customs,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,2.25,2.384615,2.285714,2.058025,,2.076923,1.8
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,AUS,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_IS,WB_LPI_SC,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Australia,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: International Shipping,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,3.71875,3.781638,3.39703,3.518525,3.633604,3.247206,3.1
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,GMB,LPI_TML,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,"Gambia, The",Logistics Performance Index (LPI): Timeliness of shipments component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,132.0,101.0,142.0,151.0,,131.0,117.0
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,ECU,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TRC,WB_LPI_SC,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Ecuador,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Tracking and tracing,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,2.45455,2.840934,2.582607,2.67279,2.649334,3.070736,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,SRB,LPI_OVR,_Z,_Z,_Z,SCORE,_T,WB_LPI_RK,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Serbia,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Total,Metric: Rank,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,,83.0,75.0,63.0,76.0,65.0,73.0
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,UGA,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_IS,WB_LPI_SC,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Uganda,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: International Shipping,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,2.41667,3.018759,,,2.878613,2.760893,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,PHL,LPI_OVR,_Z,_Z,_Z,SCORE,_T,WB_LPI_SC_LB,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Philippines,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Total,Metric: Score - Lower bound,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,,2.990357,2.846187,2.775671,2.715165,2.733253,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,TLS,LPI_LOG,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Timor-Leste,Logistics Performance Index (LPI): Quality of logistics services component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,1.6,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,TUN,LPI_OVR,_Z,_Z,_Z,SCORE,_T,WB_LPI_CI,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Tunisia,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Total,Metric: Confidence Interval,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,0.15121142070400612,,,,,,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,SLE,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_INF,WB_LPI_RK,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Sierra Leone,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Infrastructure,Metric: Rank,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,140.0,152.0,88.0,,137.0,156.0,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,AFG,LPI_OVR,_Z,_Z,_Z,SCORE,_T,WB_LPI_RK_HP,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Afghanistan,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Total,Metric: Rank - Highest performer (%),Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,6.634704494188916,39.91587599736712,41.50190686391029,34.25941140614795,35.37798123787379,29.629286034676852,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,TJK,LPI_IS,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Tajikistan,Logistics Performance Index (LPI): International shipping component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,136.0,127.0,135.0,92.0,151.0,133.0,102.0
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,EST,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_INF,WB_LPI_SC,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Estonia,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Infrastructure,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,2.91304,2.746186,2.787912,3.338095,3.17635,3.098638,3.5
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,TUN,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Tunisia,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,2.83333,2.561905,2.875,2.299082,2.444444,2.097569,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,BGD,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TML,WB_LPI_SC,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Bangladesh,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Timeliness,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,3.33333,3.460752,,3.18,2.901212,2.923681,3.0
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,MMR,LPI_IS,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Myanmar,Logistics Performance Index (LPI): International shipping component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,1.73333,2.370192,2.471082,2.141941,2.229592,2.199142,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,LTU,LPI_LOG,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Lithuania,Logistics Performance Index (LPI): Quality of logistics services component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,64.0,56.0,57.0,57.0,30.0,54.0,33.0
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,IND,LPI_INF,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,India,Logistics Performance Index (LPI): Trade- and transport-related infrastructure component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,42.0,47.0,56.0,58.0,36.0,52.0,47.0
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,NAM,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_LOG,WB_LPI_SC,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Namibia,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Logistics,Metric: Score,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,1.83333,2.041667,2.649181,2.687787,2.630057,,2.9
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,GAB,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_TRC,WB_LPI_RK,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Gabon,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Tracking and tracing,Metric: Rank,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,134.0,90.0,137.0,157.0,142.0,153.0,98.0
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,COD,LPI_OVR,_Z,_Z,_Z,SCORE,_T,WB_LPI_SC_LB,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,"Congo, Dem. Rep.",Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Total,Metric: Score - Lower bound,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,,2.18964,2.008671,1.60314,2.268134,2.283902,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,SVN,LPI_OVR,_Z,_Z,_Z,SCORE,_T,WB_LPI_RK_UB,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Slovenia,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Total,Metric: Rank - Upper bound,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,,82.0,48.0,43.0,67.0,49.0,
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,NOR,LPI_CTMS,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Norway,Logistics Performance Index (LPI): Customs and other border control component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,3.75758,3.858586,3.461539,4.20779,3.567236,3.52,3.8
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,MKD,LPI_OVR,_Z,_Z,_Z,SCORE,WB_LPI_INF,WB_LPI_RK,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,North Macedonia,Logistics Performance Index (LPI) Overall Score,Not applicable,Not applicable,Not applicable,Score,Component: Infrastructure,Metric: Rank,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,83.0,68.0,78.0,92.0,79.0,87.0,55.0
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,DJI,LPI_CTMS,_Z,_Z,_Z,SCORE,WB_LPI_SC,_Z,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Djibouti,Logistics Performance Index (LPI): Customs and other border control component,Not applicable,Not applicable,Not applicable,Score,Metric: Score,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,1.63636,2.25,1.718182,2.2,2.374478,2.347337,2.6
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,FJI,LPI_CTMS,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Fiji,Logistics Performance Index (LPI): Customs and other border control component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,,144.0,137.0,106.0,111.0,101.0,101.0
datastructure,WB.DATA360:DS_DATA360(1.2),I,A2,IRQ,LPI_TRC,_Z,_Z,_Z,SCORE,WB_LPI_RK,_Z,_Z,_Z,NUMBER,2,WB_LPI,602,0,PU,A,Biennial,Iraq,Logistics Performance Index (LPI): Tracking and tracing component,Not applicable,Not applicable,Not applicable,Score,Metric: Rank,Not Applicable,Not Applicable,Not Applicable,Number (real number),Two,Logistics Performance Index (LPI),CCYY,Units,Normal value,Public,,150.0,151.0,136.0,149.0,144.0,105.0
